full_text,label
中國獲得英國阿斯利康授權生產3億支COVID19疫苗供中國市場，由深圳康泰生產。中共黨員是否用國產疫苗？普通民衆能否用上英國疫苗？,0
【湖北現有確診病例降至300以下】4月12日0—24時，湖北無新增確診病例，新增治愈出院病例57例，新增死亡病例2例，現有確診病例244例，其中重症病例75例。累計治愈出院病例64338例，累計死亡病例3221例，累計確診病例67803例。無新增疑似病例，無現有疑似病例。 https://t.co/Bw1TT3JIXT,0
"誰要先打？



習近平受邀WHA致詞 宣布中國疫苗將為全球公共產品 - 華視新聞網 https://t.co/Zm2C2ItoWZ",0
"緊急請求聯署



最近香港很多網媒（Youtubers）因發表有關武漢肺炎的評論和報導，被中共和世衛誣衊和投訴，Youtube竟助紂為虐，把他們列為「不適合大部份廣告客户」和「不推薦」，令他們收入大減，難以維持。

我們要求白宫制止（Google &amp; Youtube）這壓迫言論自由的行為。

請幫手推推呢個反黃標嘅白宮",1
【國家衛健委：確診440例死亡9例】國務院新聞辦22日就新型冠狀病毒感染的肺炎防控工作召開發佈會。會上介紹了最新情況：確診440例，死亡9例。病例主要與武漢相關，已經出現人傳人和醫務人員感染，存在一定範圍的社區傳播，疫情傳播途徑以呼吸道傳播為主，病毒存在變異的可能，疫情存在進一步擴散的風險 https://t.co/xB19PgwR8l,0
【特朗普威脅稱永久斷供世衛組織】18日，美國總統特朗普在社交媒體公佈給世衛組織總幹事譚德塞的信件，信中要求世衛組織在30天內進行重大實質性改革，否則美國將永久停止對世衛組織的資助，且考慮退出世衛組織。 https://t.co/7wzlZ3hB3i,0
"這幾天身邊有很多中國人買了下個月離開日本的機票。



我問為什麼？他們說看微博，頭條，微信上各種說日本政府對疫情不負責任，日本社畜要錢不要命，都這個時候還不在家自我隔離，之類的。



我沒有反駁，反而對他們說“日本危險，還是中國安全，能早點走就抓緊”

一想到那麼多中國人離開日本我就越開心",0
"5、中共的化武病毒魔鬼科學家們是誰幫他們培訓的？你們多個民主先進國家是否各有份？

6、中國無力建p4實驗室，法國几屆政府為何批准去幫中共建造一個可以制造超級生化武器毀滅人類的制毒場所？

法國政府發現中共違約、對它監管失控了，為何還和中共継續友好經商？你是認為中共只禍害中國人民与你無关?",1
"牆內那些人，現在你跟他們說P4實驗室、病毒基因改造，政府掩蓋真相、拒絕國際援助、火葬場日夜不停地燒屍體，他們會鄙視地看著你：

“我不信，就算共產黨再壞，不至於像你說的那樣瘋狂，殺死那麼多中國人對他們自己有什麼好處呢”！

?思想中的病毒，比真正的病毒厲害千百倍！",1
"「中國網軍都在說等疫情過了要拿下台灣耶。」



「連自己能否平安活到下個月都拿不凖了，還想拿下一個國家？是不是肺炎上腦了？」



— 全劇終 —",1
澳大利亞政府已回應中共大使的威脅：不怕。 https://t.co/zLehSrVt0k,0
"美國無法打敗伊朗，
中國的一帶一路病毒辦到了⋯ https://t.co/UMcX1c0Kcb",1
"武漢肺炎病毒攻破非洲！今天埃及確證一例武漢肺炎病毒感染者，震驚世界。武漢肺炎疫情爆發以來，全球最擔憂這種病毒傳染到醫療水平普遍比較差的非洲。但是，該來的總是會來。埃及確證的這名患者與中國并無關聯，病毒從哪個渠道傳入非洲目前不得而知。



https://t.co/qCQMI1VtAi",0
"誇張欸，反觀我們台灣人已經在考慮移民其他星球了。



●超晚部署！世衛「轉彎」建議大眾戴口罩

https://t.co/OAE57q6Upj https://t.co/aXFZKQZysD",0
"#你們是人還是鬼？



武漢市民翻牆宣洩對於中共政府的怒火，影片中的女性直指中共領導層的內部問題，控訴腐敗的政府。

中國武漢肺炎疫情嚴重擴散，造成中國人民普遍不滿，甚至認為政府處置失當。



#武漢肺炎

#中共元老權貴一群蠢豬

#習近平是鬼吧 https://t.co/AymxN6EuEW",1
香港大學研發緊疫苗，澳洲專家成功製出武漢肺炎病毒開始研究治療方法，日本成功分離武漢肺炎病毒?我想問，擁有世界少數P4級病毒生物實驗室嘅中國喺度做咩？,1
今天，武漢一家社區疫情通報中聲稱新增兩例確診武漢肺炎感染者係之前已「治癒」人員。這是一個極其危險的信號：武漢肺炎不僅存在無症狀感染者，而且還存在治癒復發。,0
"#驚

坐巴士，隔離坐住個咸濕中佬。
朝早流流一身煙味都算。
重要一坐低就睇啲北方PS美女。佢個仆街電話keyboard開聲，我先望jar。
再睇到佢打咗2個中文字。

親。我。

阿叔，你唔係叫雞群組一員呀嘛?!

其實架車半吉，點解要咁對我....

#不順預感",0
【法國醫生爆料：去年12月已出現本地新冠確診病例】當地時間3日，法國一名醫院重症科室負責人伊夫·科昂(Yves Cohen)表示，法國至少在去年12月底就已出現新冠肺炎確診病例。法國在1月24日報告首例新冠肺炎確診病例。根據科昂教授3日的說法，法國境內出現新冠肺炎確診病例的時間提前近一個月。 https://t.co/nG35Jp5419,0
這兩天與加拿大本地人交談，大家都不相信一個30多歲的醫生幾天就能被病毒弄死，都懷疑是中共搗鬼。我其實事先是半信半疑，但經過他們提醒，結合李醫生去世後他們賣力的搶救表演，我覺得事情非常蹊蹺，幾乎可以肯定了。,1
這次疫情，讓美國社會看到一個殘酷的現實：美國幾乎所有高科技生物、遺傳工程和病毒學領域大都被中國人把持，而且大都由中共千人計畫人員領軍。美國似乎還沒有辦法解決這個問題。其實，過去二十年美國大學相關專業師生都是以中國人為主，導致中國國內相關專業水平幾乎與美國同步。,0
3月15日0—24時，31個省（自治區、直轄市）和新疆生產建設兵團報告新增確診病例16例，新增死亡病例14例（湖北14例）。當日新增治愈出院病例838例。截至3月15日24時，現有確診病例9898例，累計治愈出院病例67749例，累計死亡病例3213例，累計報告確診病例80860例，現有疑似病例134例。 https://t.co/kzMLdRGIQZ,0
"2020-2-23 18:00 更新:
#意大利 確診113人，死亡2人

意大利新冠肺炎個案持續增加，周日（23日）確診數再增加34宗，國內病例累計增至113宗，成為疫情最嚴重的歐洲國家。國內死亡病例則維持在2宗。

政府已取得緊急令，限制倫巴底及威尼托地區的人流出入。

意大利目前也是一 “罩” 難求。

#武漢肺炎 https://t.co/eUlb4SmKxE",0
"用3D藥劑與所有人快樂地度過一天的同時﹐她同時也要離開實驗室了...感謝阿塔一直以來的陪伴

#タリンス見て

#塔綾絲看這裡 https://t.co/CQHI6zKrR1",0
【白宮斥美國之音讚揚中國抗疫舉措】當地時間4月9日，美國白宮在其官網上發佈的每日簡報中批評美國之音（VOA），指稱其“花費美國納稅人的錢，但卻為中國等進行宣傳”。原因是VOA讚揚了中國為抗擊新冠病毒在武漢採取的“封城”措施，並在社交網站上發佈了武漢“解封”當晚的燈光秀等相關報導。 https://t.co/CYS6dPOzuY,0
"【最新】國家衞健委：已迅速組建「內地核酸檢測支援隊」赴港，7名先遣隊隊員明日到港協助開展實驗室工作



https://t.co/kMYMIqqHmn



依家唔想中武肺並唔係怕身體唔健康

而係唔想DNA被送中???OMG?",0
"蘋果
【食衞局拒出席區議會捱轟 建制派：武漢肺炎源頭來自外國】
https://t.co/3S2vPxFg9g

//一開始確診病例最少的國家，好似係中國以外嘅所有國家。🤔// https://t.co/jIQ3u4Kca5",1
"地緣政治影響 



疫情氣氛下，如果美國郁手，其盟國歐洲、加拿大及澳洲等亦好大機會跟隨（睇睇最近澳洲同中國既交烽就知）而香港就變成半封閉城市無分別，因為限制多左。香港以加係中國企業主要的海外融資中心（即係呃錢cap水ATM），係全球最大的人民幣離岸點。中國到底食唔食得起後果？",0
"中國女童搶先注射武肺疫苗，導致雙手半癱瘓抬不起來



https://t.co/mkzNE7Pjya",1
"日本副首相麻生：「不相信」中共公佈的疫情數據。

日本副首相麻生太郎19日在參議院財政金融委員會上，被問到武漢肺炎疫情對經濟的影響時，他表示，目前還不清楚疫情對經濟的影響有多大，而且疫情來自中國，對於中國發布的感染人數等數據，「我認為不相信才是正確的」。 https://t.co/EKCSi9GRiR",0
"阿波特實驗室生產的5分鐘病毒測試儀，被帶到白宮，由川普總統親自開箱驗貨發視頻！

這貨要是不準確的話，川爺可饒不了他?",0
我曾在中文网站上见过谣言贴，说“日本人教育孩子要侵略中国掠夺中国的好东西，对孩子说：这个苹果好吃吧，这是烟台的苹果，只有打到中国山东才能吃到这么好吃的苹果……。” 每当看到这种谣言贴，我就感到无比的悲哀。1930年代日本研發的紅富士🍎至今受全世界喜愛。巨峰葡萄也是同一時期日本研發品種。,1
11月中國外貿出口大增，進口不增，貿易順差較上個月增加一倍。兩大問題需要全球關注：1）疫情下，全球醫療物資大部分依賴中國出口。越是疫情，對中國產業依賴越大。2）中國即使在出口明顯增長的情況下也不願改善進口，甚至以病毒來源爲由阻止進口，將此做為國際“戰狼外交”的武器。貿易不平衡在加劇！,0
【習近平將在第73屆世界衛生大會視頻會議開幕式上致辭】外交部發言人華春瑩18日宣布：應世界衛生組織總幹事譚德塞邀請，國家主席習近平將於5月18日在第73屆世界衛生大會視頻會議開幕式上致辭。 https://t.co/fgAFDUXRdO,0
【中國第三批赴意大利抗疫專家組啟程】25日，應意大利政府邀請，中國政府第三批赴意大利抗疫醫療專家組從福建福州啟程，協助意方開展新冠肺炎疫情防控工作。專家組共14人，隨行攜帶一批由福建省捐贈、當地急需的醫療救治物資，包括呼吸機30台、監護儀20套、防護服3000套、N95口罩2萬個等。 https://t.co/x1NnslAT4Z,0
"去年此時推中美貿易戰讓中國製造降溫，連帶台灣空氣變好，那時還很有得戰



現在加上疫情因素，天空藍爆+久違的棉花白雲，「台灣的空汙是中國製造」，沒錯了吧？ https://t.co/SKRpiv80L4",0
全世界都說中國人是病毒，現在非洲人也說！600亿美元白给了，非洲留學生一年10万大洋和绿卡也要白给了！ https://t.co/1lrNGTqJy1,1
"趙立堅：中國疫苗 非洲優先。

https://t.co/9Ma1RlIVXU",0
日本副首相麻生太郎：世衛組織應改稱為“中國衛生組織” https://t.co/LyVoV9saPR https://t.co/2sBc3HsCu2,0
當地時間12日，美國宣佈不對部分從中國進口的醫藥品加征關稅，包括口罩、聽診器、血壓計袖帶等。這一決定出於目前新冠疫情正在對美國健康醫療體系造成衝擊。此前美國已將洗手液、醫用手套等進口產品移出徵稅清單。 https://t.co/QemQML1upb,0
"德國入境普篩上路兩週「檢測實驗室已瀕崩潰」漢堡市長：嚴重錯誤—新頭殼 https://t.co/LXyO18uGOh 



//支持入境普篩的可以看這篇。德國正在試行，行不通。入境者有沒有症狀一律都篩，會嚴重消耗試劑存量，實驗室超過負荷極限，還有最糟的是，許多人在入境篩檢後數天才陽性。結果：耗盡資源、疫情復發。",0
今天寧波出台重獎據報新冠肺炎疑似感染者的政策，據報1名疑似病例被確診後獎2萬人民幣。 https://t.co/9eoi151PMV,0
"「德國科學家發現，冠狀病毒里面含有瘋牛病病毒基因(MAD COW DISEASE)。」 



越來越多資料顯示這個病毒是人工加工培養的。



中國可能想用這病毒來攻擊美國人，台灣人。

結果諷刺的是在中國爆發了，造成中國超巨大的損失。 https://t.co/Qa9XvvCU9L",1
"羅斯福號航母上周因中共病毒排查隔離成員時，一名水兵被發現昏迷，送入重症監護室。最新消息說這名水兵已經去世。羅斯福號航母成員已經有600名以上確診。

這梁子結大了😡

@ding_gang",1
